A,B,C,D,E,F,G
-6.065831741,-6.545023557,-3.608642934,-0.399315568,-0.874389097,-5.492515393,1.409326505
-2.961503942,6.590406802,3.055976013,2.73358434,-6.093827033,-6.454652031,-9.8053039
6.885700793,1.122442263,4.579542983,-10.26324797,9.893713567,5.81584456,-6.153460069
-7.930402771,-3.575436913,-1.87136881,0.550124151,6.172639583,-5.876160297,0.859727175
-6.956244385,-5.390160948,-3.38689438,1.398846994,-0.022421653,-4.481067291,1.04965174
-3.093815354,8.983227195,3.730195419,1.036663309,-7.547406748,-6.587916865,-9.025656775
-1.590743179,7.768568752,4.694812947,1.263589829,-8.138132102,-7.097126644,-9.146810545
7.796719499,2.223124525,3.203372176,-8.917284103,9.728346993,7.93259225,-5.706339243
-6.37067957,-4.472266386,-2.74680014,-1.932751712,8.050555176,-4.402654631,0.367901805
-8.973373719,-5.069300301,-2.147949431,-2.152797796,4.279801409,-3.624579373,-1.074600283
6.324702046,0.79993562,3.054581264,-8.253803981,8.851005254,5.397496634,-6.184213987
-7.654822267,-3.865379862,-2.905125011,-0.448020831,4.726695102,-5.813634345,-0.356265378
-2.243319393,8.577566392,4.573746222,4.072891473,-7.126652892,-7.238449745,-9.485869562
7.793119399,2.463540057,3.983465348,-11.54339623,8.480581054,8.069123901,-5.566148848
-3.320055134,7.756708269,4.405858977,2.439528058,-5.892292675,-6.956060617,-9.15817528
-4.197702811,7.894238706,5.310790085,2.576960204,-7.271503957,-7.897873902,-9.865731308
6.712521791,2.818640255,4.159829839,-9.765478229,9.647091012,6.257696444,-6.182255035
-6.133547472,-3.229133492,-2.824108869,0.260585998,5.256298098,-7.271609955,1.262653781
-7.992114859,-3.088610856,-3.819832613,-2.223202515,5.402656783,-6.947433367,-1.073927039
-6.755217258,-3.674877669,-3.085278183,-0.560948234,5.889188787,-6.045884982,0.297632748
-7.594717625,-3.001112576,-2.2751463,-0.026656537,4.866763537,-5.792224125,-1.123392542
-2.724311423,10.55656276,5.634230356,2.875441084,-7.379499622,-6.337077314,-9.072225557
8.210365575,1.56987597,3.393944519,-11.73227695,9.500579242,6.018985467,-5.656787407
-1.460797735,8.933219023,6.384462706,2.833003245,-6.311353814,-5.793728882,-8.504957905
-1.096977068,8.934644737,5.092250632,0.910776156,-6.451320094,-7.067253858,-7.852597761
7.758734444,1.280801985,3.817695036,-9.46684905,8.89874585,7.317938026,-3.884151283
8.109497014,2.611132186,4.328419179,-8.127629782,8.787434388,6.755522471,-5.006158959
7.142869533,0.276331202,3.979209732,-8.899873594,9.737980065,8.169516989,-6.0161927
-3.584934271,8.582830484,2.519791621,1.23710603,-7.190564708,-6.270229546,-8.87825422
-5.870785236,-6.635975061,-5.036983941,0.441894965,-2.259590114,-4.446203693,3.579834859
-0.789819717,11.00680148,3.873222248,1.423612548,-6.020039304,-7.267240243,-8.883738975
6.702191192,1.651786878,3.930602588,-8.778464053,9.249767642,7.473554557,-5.167404803
-1.198030125,8.789967157,5.499463709,2.052971168,-5.740071655,-7.267471558,-9.936948182
-6.970763855,-3.416025364,-1.627884391,-1.562777179,4.304557794,-6.020227743,-0.292512418
-2.040219545,8.522329223,5.967935725,1.000405167,-6.473005157,-7.052738728,-8.199650617
5.444541971,1.694505179,4.119791533,-9.572401456,9.578693099,7.259292636,-5.788625225
-7.910742253,-6.276156699,-2.880329027,-0.71891524,0.016477709,-5.68804597,1.445830718
-5.762442796,-3.843484319,-2.633443777,-0.454656277,6.773677762,-6.253642599,1.653365762
-0.638123141,8.163402039,7.081100559,2.410296464,-6.787572054,-6.40386924,-6.308400007
-6.338255027,-4.576826197,-4.41797986,-0.685876376,-1.862090897,-4.04665346,2.925298845
-3.97487148,7.245235824,5.006625244,1.589294943,-6.677346784,-6.89800457,-9.814727805
7.947048714,3.827717081,2.963493594,-10.01488137,9.008793482,8.004658155,-5.788159287
-3.681431376,9.478655992,4.089326905,2.289528005,-7.764875877,-6.699046851,-7.535049719
-2.784319051,8.696525234,4.756457348,3.04468562,-8.386161221,-8.845665485,-9.425443027
-1.554055303,8.028560082,5.143925352,1.442912066,-7.672500023,-6.987139953,-9.873570079
-8.422181342,-4.510014487,-4.77324219,-0.227030529,-0.226561296,-2.320986296,0.704056316
-6.931594207,-7.896825727,-2.542791196,-0.607930631,1.090612998,-4.664749572,4.370322576
-6.928452183,-5.702774505,-5.438597199,0.675449882,-0.692537011,-5.623541971,2.033174425
-2.489580965,9.687147364,5.23169297,1.619128973,-7.453228964,-6.778253298,-7.289307605
-4.956401367,-5.349470972,-4.424249791,0.061773191,-0.79385792,-3.240148441,1.703920627
7.095050372,2.689365708,2.616395149,-9.951622122,9.69476972,7.182548064,-4.260265164
7.237185057,-0.19352219,3.966016709,-8.751825976,8.330474466,5.898132482,-4.960506769
-7.821185502,-2.53779305,-1.631052936,0.592850987,5.75802365,-7.261941921,0.745086208
-6.52393923,-5.079653358,-5.126853385,-0.171708143,5.869109733,-6.616602601,-1.186463994
5.593300789,1.245526326,2.994628786,-11.60331855,9.395281892,5.851030695,-3.127912206
-8.356359094,-4.895752054,-2.822817541,-0.27509068,5.403279968,-6.239835209,0.200698545
-4.012068232,8.268344002,3.978337394,2.726589147,-7.494165975,-7.736458112,-9.449961493
-6.464342003,-6.932066298,-4.70877164,0.812387214,-3.110262429,-3.385918436,1.182952457
-6.587639452,-2.149118923,-2.962878499,-1.711204728,5.177547168,-7.00946716,0.406490091
6.340073152,2.338019657,5.334149133,-10.06432786,8.453382553,6.813878078,-7.088824453
-2.604021854,8.499503453,4.88340904,1.912765955,-5.751846941,-6.793998725,-9.585251042
-6.806412214,-5.159533711,-2.792985568,-1.333422367,5.094295748,-5.091237031,2.795432239
-5.465648862,-5.351696676,-1.649002324,-0.198893519,4.214274977,-5.447623833,0.357494897
7.497346441,4.329988463,3.417751639,-9.906452747,9.346499104,5.961498382,-4.654981983
-8.211925954,-3.892389161,-2.588870515,0.036556022,5.552619158,-6.303865902,0.055189384
7.424850092,2.71923087,1.742676089,-9.477221763,8.353272009,7.811755389,-5.900373092
-6.602810206,-5.704638055,-2.142384442,-0.356120493,6.126447836,-6.148401083,-0.655378687
-3.056056564,8.981532858,4.096454065,1.260323901,-6.773196963,-7.135086811,-7.334334768
-1.519031384,8.797155053,5.16641552,1.495758978,-7.529454077,-6.795941363,-8.825499113
-2.56349249,8.783351598,5.336085201,3.822125779,-5.753062162,-7.148998284,-9.944853665
-6.545929517,-3.603231128,-1.416012637,0.155375502,5.174922513,-5.987452956,0.252132674
-7.387782606,-4.55958711,-2.690150023,-1.75462362,5.344220503,-4.731404609,-1.32438224
-2.240605344,10.54275455,5.147714593,2.511465763,-5.807119854,-7.245062323,-9.677537424
-6.751571928,-5.081470469,-3.941561047,-1.113132908,7.670885339,-6.82577187,1.458617016
7.688691917,2.267197537,3.558154707,-9.014751277,7.730531777,7.639419643,-6.63133949
7.345590616,-0.022030241,2.84335952,-8.978497594,9.775908803,8.402228015,-4.410261455
-6.968080744,-5.468067709,-4.771767784,1.380365246,-0.051342461,-3.161891061,1.892868843
6.18957658,2.102685274,6.364761371,-8.956158484,9.524120864,7.155489271,-6.154083121
-7.799283226,-4.229814592,-1.888135221,-0.87901952,5.765456249,-6.231384721,-0.214668064
-5.516778317,-5.347254005,-3.131331735,1.288090238,-0.79207009,-4.043894466,2.06167821
-2.962611731,7.218642956,4.309788645,2.705998766,-8.15385931,-5.831626942,-8.350552936
-4.81074558,-3.327215129,-3.127497021,-0.794383727,6.33875225,-6.157385384,0.418596637
-5.89519148,-6.113951627,-4.272542805,1.13966132,0.271145632,-4.4713887,1.993876946
-7.205141483,-5.982742116,-0.9579782,-1.091273172,8.412795876,-5.35398866,0.074733692
6.49065964,1.185961698,2.295003403,-7.998414519,8.678043066,6.889896094,-5.149300745
-6.105040482,-6.658392427,-1.603545766,0.420300089,-0.743261408,-6.117111244,1.376408763
-6.599241504,-3.393683216,-3.752364453,-1.72197219,6.772462665,-6.932288396,0.227203019
-6.862524016,-4.383441446,-2.55863706,-1.382158441,6.055338818,-5.692681325,2.182574606
-5.083886537,-4.882617375,-4.028325789,0.044460455,0.898502401,-3.454255374,2.493382547
-2.236079189,8.01607387,4.637092726,1.440079282,-7.223691148,-7.254643744,-9.818253331
-6.853842737,-3.069696476,-3.020568299,0.255247051,5.742798873,-5.893356897,2.398742094
-8.849667224,-5.211853165,-3.12400149,0.95189941,-4.697001177,-2.891528413,1.210623784
-3.194872541,9.834584503,3.688925453,2.669101785,-7.39624139,-7.903362817,-8.558282414
-6.112557463,-5.965853887,-5.512609359,0.421196267,-2.24225269,-3.894060659,2.177448049
-6.854082343,-5.570938321,-3.600895028,0.672499484,4.276724195,-3.725525019,-0.286673408
-3.245967759,7.599018936,4.858412879,2.982641473,-7.72456863,-8.379125554,-8.930172521
5.428941765,1.862261561,4.486936668,-8.48872565,7.149700509,5.523756489,-6.333958877
-7.808072132,-5.899476256,-3.868579571,1.526024176,6.301687362,-5.054959432,0.204159118
-7.182101886,-3.278334651,-3.131568711,-1.157241158,5.782555672,-7.226339036,0.132791543
-1.513616109,10.71745874,3.001849779,0.186794219,-7.501661997,-6.29737201,-8.341454166
7.492900385,1.246514246,4.582424338,-9.604259841,9.243134999,7.837327783,-6.407559657
7.763192638,2.926191636,3.27551663,-8.812016523,8.392641072,6.281830397,-8.835779962
-7.098410806,-5.782383129,-3.524073631,0.285175849,-0.68924932,-4.271021343,2.765835053
-9.549490107,-2.829978474,-2.749522147,-1.41106571,6.648673964,-6.410974039,0.553150668
-6.761271956,-5.180074914,-1.066304766,-0.064813571,5.632370666,-4.741720739,-1.297298876
-2.782130943,8.178597123,5.737099028,2.840357097,-7.376981563,-6.303658248,-10.34688372
-9.738838551,-3.541943826,-3.056328699,-1.373210663,5.022392268,-6.37041994,0.905505969
7.393001032,1.453594528,5.127730295,-11.03570621,8.856113488,8.461760037,-6.692827304
10.14768992,0.368340675,4.171265296,-8.44500584,10.43458295,7.500194938,-6.070446175
-6.606414887,-4.590091388,-3.130329772,1.572321137,0.055977406,-0.57258506,2.278646962
-1.929850863,10.42631301,4.011735097,2.072103471,-6.541269749,-7.8726876,-8.817910589
-5.850452788,-6.084621677,-4.561063314,1.521142758,-1.782876492,-4.310061288,2.220393761
6.729025193,0.742652387,3.037251459,-10.41763049,9.989768062,6.267615529,-5.960379476
-2.160855884,8.116456062,4.152173463,3.047502689,-6.383227073,-4.805044554,-7.658199583
-8.217832265,-4.702157834,-3.714830958,-2.284552979,7.245354973,-6.684668903,-1.946078885
-5.885866265,-7.651638459,-4.046749223,0.921760419,-1.545825539,-3.636578493,1.54372799
-7.229383543,-4.886448888,-2.388905844,-0.725594942,5.87177833,-6.223622419,1.907046927
-2.258704773,9.360734338,3.959854115,2.205423381,-6.586554718,-7.594461011,-6.972553245
-7.390814079,-6.470882534,-5.566208536,0.910201142,-1.530313285,-4.21593958,3.441059025
-7.732633318,-7.606761374,-3.763336048,-0.880192049,-3.362825108,-3.643045185,2.557993649
-7.882153864,-5.399639144,-3.009621483,-1.270548223,4.96678824,-5.154470575,-0.88751785
-3.31506769,9.979137761,6.25546166,0.738820812,-7.47209145,-6.90651535,-8.558166598
-5.840629389,-7.094014996,-4.070528129,-1.106726661,-0.880001962,-5.692520563,1.30489684
-3.475354346,8.934897704,4.339412888,0.967568308,-6.519463007,-7.417755351,-8.182923927
8.805966944,2.960289835,5.151050886,-10.14753591,10.47413117,6.794611455,-5.241662258
7.945902034,3.148693685,4.062843157,-7.586387655,9.442261678,7.789638616,-5.460208979
5.44865726,2.54432087,3.618250056,-9.781116201,8.05867912,5.797235576,-4.787092461
-7.049889959,-4.291466607,-1.981993145,-0.499738233,5.413542448,-7.0417552,-0.535020033
7.453652354,0.518151704,3.604985778,-9.071099898,9.842089882,7.870018566,-5.873718845
-8.003206879,-3.093306678,-3.778317329,-1.554674823,6.289838937,-5.261563546,-1.107196653
-5.087728835,-7.740813707,-4.962339496,-0.308280827,-0.857462991,-4.142401319,2.06992181
8.125128075,1.276906903,4.049187789,-9.558747827,9.204513383,9.111866505,-6.059810861
-2.518497944,8.686391412,4.79506952,2.798267949,-7.746757407,-7.538226082,-9.142053785
-5.28484871,-5.181781125,-5.375441047,-0.212060047,-1.286417988,-5.176554754,3.837455193
7.076951861,2.757432348,4.167833097,-11.43656864,7.353568039,6.069868596,-4.697116535
7.217390908,1.546101074,4.327470404,-8.591847499,10.28713705,7.002246613,-5.153574146
-7.305303388,-3.87490536,-4.216419825,0.310674162,-0.683259529,-2.579327904,1.692529778
-8.393801571,-1.270558968,-1.621510924,-0.361571752,4.539207453,-5.058794244,-0.216439742
-6.238736793,-7.534600832,-4.023906164,-1.454966527,-0.743478962,-2.95307194,1.853114272
-7.115735192,-5.305490426,-1.59705288,-0.29633901,-2.542993602,-3.999874952,3.112562944
-3.606500151,8.425419301,3.802616405,1.365294423,-7.418749894,-7.428378388,-8.004993845
-7.791512808,-2.334184413,-2.49432132,0.451268026,5.945077211,-6.459222282,0.868778949
-6.107139672,-5.748180441,-4.043152116,-0.266326924,-0.704593544,-5.488689483,3.69587703
-4.644871837,12.15203466,5.695935645,2.196408598,-6.934521192,-6.594555518,-8.317205328
-2.378457046,10.45555942,3.204016685,3.136333436,-6.86939413,-7.861618244,-8.376224282
5.764087136,0.944579489,4.50461011,-8.965366084,10.03973869,5.861816537,-6.731483436
-0.356015166,8.246938565,5.512199473,2.15651169,-4.689824258,-7.688407879,-9.678049599
-7.310345136,-4.6910817,-3.935334858,-0.050542092,4.127942479,-5.389555517,-1.125449207
-5.729247779,-7.596557075,-2.990858209,-0.805583168,-0.722514961,-4.82369075,2.713642041
6.483914543,1.34622952,3.58952301,-8.772985947,8.21699587,6.026238916,-7.542230177
-8.58834149,-3.44507057,-2.64327194,0.679760463,5.926593501,-6.733182154,-1.595318834
-5.690780168,-6.960208295,-4.112683745,1.829610983,-2.478297293,-2.047499121,1.492185109
-7.684598958,-4.42901073,-2.317085889,-0.987085877,6.514126004,-5.576159494,-0.091615655
-2.959210481,10.27143535,4.104543749,2.331623302,-7.610583467,-6.122187743,-8.152820018
-8.410667541,-4.876500321,-3.960340669,1.497708447,-0.997259193,-3.829382785,2.79131237
8.486805048,1.997564814,1.933109116,-9.212563232,8.861032781,5.165046961,-4.075251949
-5.741435751,-5.413666981,-4.042862348,0.189754897,-3.578746148,-4.953426108,1.097746222
-6.46548974,-3.502438804,-3.624415958,-2.456628898,5.830098535,-8.913298406,-0.863985484
-6.975808798,-5.844848437,-2.913898079,0.638305038,5.523563679,-7.495068996,-0.322720479
-3.025242351,9.110406905,4.177603548,1.538673457,-7.188799315,-6.657975822,-9.317076378
7.431126352,1.413708429,4.114826791,-9.314715541,9.508746163,5.171080708,-7.098204455
-7.755396513,-3.364968603,-2.830335735,-1.100273788,5.45460611,-8.434642414,-0.242010565
-7.27751704,-4.724695384,-2.429423569,-2.021567514,5.881425487,-6.445475127,-0.964608157
-4.008378825,9.912645697,5.764655556,1.460580887,-6.196414787,-5.489854266,-7.050981342
7.61343409,3.338307655,3.622666718,-9.775367631,9.493659085,5.619241845,-5.526285843
6.333607602,1.811812204,4.845556547,-9.453726829,10.70967786,5.507437024,-5.252979436
-4.006455268,10.2952257,3.974456538,2.695073169,-8.149625789,-6.211269463,-8.166383149
-6.458660007,-5.394703532,-4.340066551,-0.086127317,-0.937546231,-4.987442071,1.578930169
-5.565990349,-6.550468141,-3.862782301,1.658623632,-2.065951138,-4.777069625,1.741574213
-5.859352656,-3.206246072,-3.041988017,-0.528807549,5.579849656,-5.390468678,-0.086707612
-1.813994723,9.298037152,3.652005495,1.126318718,-5.630008286,-6.100760589,-8.877347276
-7.338291957,-4.190990872,-1.895122696,-0.102597456,6.871751827,-5.455427374,0.881294382
-7.20749997,-4.202667786,-2.881894239,-0.361495477,6.146679214,-7.57828733,0.153126582
7.885096386,1.823631101,4.532319348,-10.57964451,8.432370272,6.885569937,-5.074668132
-8.537651113,-2.085471175,-0.245695739,-1.658998894,6.929605609,-6.098337741,1.888458361
-6.930707252,-3.21899767,-0.707936192,-1.022138753,8.511170011,-5.793854401,1.233853831
5.507256415,0.322179366,4.89713232,-10.15850371,9.834964794,6.763085461,-5.920057454
-6.399894955,-4.362424674,-0.746835814,-0.394688373,5.950813281,-6.767467337,0.187616948
-7.446934662,-5.532962631,-1.046042082,-0.900434392,5.887015741,-3.928380297,-0.398596495
8.935834443,3.219788775,3.704955946,-11.38343931,10.78377228,8.008238039,-7.119429377
-7.057197148,-5.452645898,-4.766269928,-0.727097087,-1.08658564,-4.358340494,0.99338478
-3.567997771,8.298773143,5.761378048,1.312144629,-7.394565898,-7.336807208,-8.499334243
-4.458820774,-6.338371397,-1.959828925,1.98326326,-1.811806186,-6.18463254,2.019089509
-2.528991968,8.531972557,5.738862194,3.933006939,-6.429014142,-6.797336689,-8.801544923
-7.232417908,-5.322777115,-2.632460535,-1.659949117,2.694178085,-6.888234549,-0.243046803
7.948812428,2.052583871,5.734587578,-8.043083668,9.831243422,6.962091065,-5.687286678
6.795071918,1.041986489,2.893873851,-9.427334616,10.90590474,6.24018047,-5.162947475
-1.772353726,8.732958571,4.706869553,2.489108902,-8.442173048,-7.409162271,-8.044063077
-6.309986382,-6.267807238,-4.062424968,0.205645363,0.349676151,-3.749392184,4.207736286
-7.002639874,-7.068106887,-2.924108094,1.657029763,-0.326399931,-2.136775271,3.503861503
-6.944290617,-4.752578418,-3.258204397,-1.059490771,5.461279069,-4.519074969,0.970599888
-6.318020747,-3.280735839,-3.053614905,0.185482957,7.609423782,-6.322731892,0.976203475
-2.08370769,10.21153305,3.268205139,1.263728682,-7.168175887,-7.663863114,-7.103391181
-7.242517542,-5.414447649,-5.179342737,1.77962301,-0.370040203,-2.785641901,2.078811522
7.328608312,3.549432619,3.187391399,-11.54005272,9.853272619,6.538451652,-6.463242873
-6.757835621,-3.525098706,-3.224237045,-2.371351492,6.735317982,-7.126469627,0.555872973
-4.126998237,9.3950642,3.822470702,2.294461155,-9.283295792,-5.487653652,-8.166034349
-9.427000464,-4.234608218,-3.643111484,-2.36906631,4.573543357,-5.626851501,0.689650966
-7.049562182,-6.684090251,-3.985674694,-1.069725792,-0.595456521,-4.654109385,-0.546658329
6.888274718,0.613339488,4.436453854,-11.08041213,10.69340412,6.486790714,-4.558040375
-4.812353574,-5.562452492,-2.378499312,-0.066383389,-1.504265961,-5.219853393,1.553014449
-6.124942585,-6.270566139,-4.227286508,0.740538374,-0.30573408,-4.197617419,2.221510741
-4.743534778,-5.339676418,-1.799841152,-0.863177345,4.849052722,-6.054923407,-1.108243869
-7.073782693,-6.95662397,-3.76172776,-1.038045963,-3.102669277,-3.504545002,0.306224294
-6.900799288,-3.805698963,-1.477099196,-0.887173208,6.711888662,-5.489938999,1.414322305
-8.742503186,-3.719473599,-3.948569327,0.981047178,4.766448944,-6.006885082,0.443800734
-6.99876204,-7.081576754,-4.249208223,-0.803613054,0.361167764,-2.689265871,2.688758095
-3.35352166,9.11677077,4.157051245,0.192011269,-9.11009521,-6.653425345,-9.399885503
-1.754906293,10.2031995,5.348182683,2.324617891,-5.809476953,-6.906630853,-9.720202408
-0.606639418,11.87949815,3.737886187,4.79739011,-7.23383358,-7.472575049,-8.511255382
-7.20059641,-3.923192113,-2.951366837,-2.050888468,5.649512026,-7.658767924,0.052047332
-8.190401722,-4.167469271,-2.566790856,-0.960630383,6.984174789,-5.201222376,-1.14625222
